filename, T, r, c, g, a, t, avg, avg_ref, tp, tn, fp, fn, bacc, acc, precision, tp_rate/recall, fn_rate/miss rate, fp_rate/fall-out, tn_rate/specificity
2days_30sec_flow-based.tsv,-1.0,3,3,60,2,1,mean,mean,5725,5054,671,0,0.941397379913,0.941397379913,0.895090681676,1.0,0.0,0.117205240175,0.882794759825
2days_30sec_flow-based.tsv,-1.0,4,4,60,2,1,mean,mean,5723,5078,645,0,0.943648436135,0.943648436135,0.898712311558,1.0,0.0,0.11270312773,0.88729687227
2days_30sec_flow-based.tsv,-1.0,5,5,60,2,1,mean,mean,5721,5106,615,0,0.94625065548,0.94625065548,0.902935606061,1.0,0.0,0.10749868904,0.89250131096
2days_30sec_flow-based.tsv,-1.5,1,1,60,2,1,mean,mean,5690,5374,355,39,0.965613545121,0.965613545121,0.941273779983,0.993192529237,0.00680747076279,0.0619654389946,0.938034561005
2days_30sec_flow-based.tsv,-1.5,2,2,60,2,1,mean,mean,5725,5387,340,2,0.970141435306,0.970141435306,0.943940643034,0.999650777021,0.000349222978872,0.0593679064082,0.940632093592
2days_30sec_flow-based.tsv,-1.5,3,3,60,2,1,mean,mean,5725,5416,309,0,0.973013100437,0.973013100437,0.948790188929,1.0,0.0,0.0539737991266,0.946026200873
2days_30sec_flow-based.tsv,-1.5,4,4,60,2,1,mean,mean,5723,5452,271,0,0.9763236065,0.9763236065,0.954788121455,1.0,0.0,0.0473527869998,0.952647213
2days_30sec_flow-based.tsv,-1.5,5,5,60,2,1,mean,mean,5721,5518,203,0,0.982258346443,0.982258346443,0.965732613099,1.0,0.0,0.0354833071141,0.964516692886
2days_30sec_flow-based.tsv,-2.0,1,1,60,2,1,mean,mean,5681,5553,176,48,0.980450340374,0.980450340374,0.969950486597,0.991621574446,0.0083784255542,0.0307208936987,0.969279106301
2days_30sec_flow-based.tsv,-2.0,2,2,60,2,1,mean,mean,5723,5560,167,4,0.985070717653,0.985070717653,0.971646859083,0.999301554042,0.000698445957744,0.0291601187358,0.970839881264
2days_30sec_flow-based.tsv,-2.0,3,3,60,2,1,mean,mean,5724,5600,125,1,0.988995633188,0.988995633188,0.97862882544,0.999825327511,0.000174672489083,0.0218340611354,0.978165938865
2days_30sec_flow-based.tsv,-2.0,4,4,60,2,1,mean,mean,5723,5665,58,0,0.99493272759,0.99493272759,0.989967133714,1.0,0.0,0.0101345448192,0.989865455181
2days_30sec_flow-based.tsv,-2.0,5,5,60,2,1,mean,mean,5721,5680,41,0,0.996416710365,0.996416710365,0.992884415134,1.0,0.0,0.00716657926936,0.992833420731
2days_30sec_flow-based.tsv,-2.5,1,1,60,2,1,mean,mean,5673,5603,126,56,0.984115901553,0.984115901553,0.978272115882,0.990225170187,0.00977482981323,0.0219933670798,0.97800663292
2days_30sec_flow-based.tsv,-2.5,2,2,60,2,1,mean,mean,5716,5627,100,11,0.990309062336,0.990309062336,0.98280605227,0.998079273616,0.0019207263838,0.0174611489436,0.982538851056
2days_30sec_flow-based.tsv,-2.5,3,3,60,2,1,mean,mean,5721,5696,29,4,0.99711790393,0.99711790393,0.994956521739,0.999301310044,0.000698689956332,0.00506550218341,0.994934497817
2days_30sec_flow-based.tsv,-2.5,4,4,60,2,1,mean,mean,5723,5709,14,0,0.99877686528,0.99877686528,0.997559700192,1.0,0.0,0.00244626943911,0.997553730561
2days_30sec_flow-based.tsv,-2.5,5,5,60,2,1,mean,mean,5721,5710,11,0,0.99903862961,0.99903862961,0.998080949058,1.0,0.0,0.00192274077958,0.99807725922
2days_30sec_flow-based.tsv,-3.0,1,1,60,2,1,mean,mean,5667,5648,81,62,0.987519636935,0.987519636935,0.985908141962,0.989177866992,0.0108221330075,0.0141385931227,0.985861406877
2days_30sec_flow-based.tsv,-3.0,2,2,60,2,1,mean,mean,5703,5684,43,24,0.994150515104,0.994150515104,0.992516533241,0.995809324254,0.00419067574646,0.00750829404575,0.992491705954
2days_30sec_flow-based.tsv,-3.0,3,3,60,2,1,mean,mean,5720,5716,9,5,0.998777292576,0.998777292576,0.998429045209,0.999126637555,0.000873362445415,0.00157205240175,0.998427947598
2days_30sec_flow-based.tsv,-3.0,4,4,60,2,1,mean,mean,5723,5717,6,0,0.999475799406,0.999475799406,0.998952696806,1.0,0.0,0.00104840118819,0.998951598812
2days_30sec_flow-based.tsv,-3.0,5,5,60,2,1,mean,mean,5721,5720,1,0,0.999912602692,0.999912602692,0.999825235931,1.0,0.0,0.000174794616326,0.999825205384
2days_30sec_flow-based.tsv,-3.5,1,1,60,2,1,mean,mean,5648,5663,66,81,0.98717053587,0.98717053587,0.988449422471,0.985861406877,0.0141385931227,0.011520335137,0.988479664863
2days_30sec_flow-based.tsv,-3.5,2,2,60,2,1,mean,mean,5674,5714,13,53,0.994237820849,0.994237820849,0.997714084755,0.99074559106,0.00925440894011,0.00226994936267,0.997730050637
2days_30sec_flow-based.tsv,-3.5,3,3,60,2,1,mean,mean,5706,5719,6,19,0.997816593886,0.997816593886,0.998949579832,0.996681222707,0.00331877729258,0.0010480349345,0.998951965066
2days_30sec_flow-based.tsv,-3.5,4,4,60,2,1,mean,mean,5717,5721,2,6,0.999301065875,0.999301065875,0.999650288512,0.998951598812,0.00104840118819,0.000349467062729,0.999650532937
2days_30sec_flow-based.tsv,-3.5,5,5,60,2,1,mean,mean,5719,5721,0,2,0.999825205384,0.999825205384,1.0,0.999650410767,0.000349589232652,0.0,1.0
2days_30sec_flow-based.tsv,-0.5,1,1,300,2,1,mean,mean,5467,3842,1647,22,0.847968664602,0.847968664602,0.7684846781,0.995991983968,0.00400801603206,0.300054654764,0.699945345236
2days_30sec_flow-based.tsv,-0.5,2,2,300,2,1,mean,mean,5485,3858,1629,2,0.851375979588,0.851375979588,0.771014900197,0.999635502096,0.000364497904137,0.29688354292,0.70311645708
2days_30sec_flow-based.tsv,-0.5,3,3,300,2,1,mean,mean,5485,3856,1629,0,0.851504102097,0.851504102097,0.771014900197,1.0,0.0,0.296991795807,0.703008204193
2days_30sec_flow-based.tsv,-0.5,4,4,300,2,1,mean,mean,5483,3863,1620,0,0.852270654751,0.852270654751,0.771927354639,1.0,0.0,0.295458690498,0.704541309502
2days_30sec_flow-based.tsv,-0.5,5,5,300,2,1,mean,mean,5481,3875,1606,0,0.853493887977,0.853493887977,0.773387893326,1.0,0.0,0.293012224047,0.706987775953
2days_30sec_flow-based.tsv,-1.0,1,1,300,2,1,mean,mean,5459,4461,1028,30,0.903625432684,0.903625432684,0.841529212271,0.994534523593,0.00546547640736,0.187283658226,0.812716341774
2days_30sec_flow-based.tsv,-1.0,2,2,300,2,1,mean,mean,5485,4463,1024,2,0.906506287589,0.906506287589,0.84267936703,0.999635502096,0.000364497904137,0.186622926918,0.813377073082
2days_30sec_flow-based.tsv,-1.0,3,3,300,2,1,mean,mean,5485,4490,995,0,0.909298085688,0.909298085688,0.846450617284,1.0,0.0,0.181403828624,0.818596171376
2days_30sec_flow-based.tsv,-1.0,4,4,300,2,1,mean,mean,5483,4513,970,0,0.911544774758,0.911544774758,0.849682318302,1.0,0.0,0.176910450483,0.823089549517
2days_30sec_flow-based.tsv,-1.0,5,5,300,2,1,mean,mean,5481,4526,955,0,0.912880861157,0.912880861157,0.851615910503,1.0,0.0,0.174238277687,0.825761722313
2days_30sec_flow-based.tsv,-1.5,1,1,300,2,1,mean,mean,5452,4886,603,37,0.941701584988,0.941701584988,0.900412881916,0.993259245764,0.00674075423574,0.109856075788,0.890143924212
2days_30sec_flow-based.tsv,-1.5,2,2,300,2,1,mean,mean,5485,4905,582,2,0.946783305996,0.946783305996,0.904071204879,0.999635502096,0.000364497904137,0.106068890104,0.893931109896
2days_30sec_flow-based.tsv,-1.5,3,3,300,2,1,mean,mean,5485,4934,551,0,0.949772105743,0.949772105743,0.908714380384,1.0,0.0,0.100455788514,0.899544211486
2days_30sec_flow-based.tsv,-1.5,4,4,300,2,1,mean,mean,5483,4950,533,0,0.951395221594,0.951395221594,0.911402925532,1.0,0.0,0.097209556812,0.902790443188
2days_30sec_flow-based.tsv,-1.5,5,5,300,2,1,mean,mean,5481,4979,502,0,0.954205436964,0.954205436964,0.916095604212,1.0,0.0,0.0915891260719,0.908410873928
2days_30sec_flow-based.tsv,-2.0,1,1,300,2,1,mean,mean,5444,5219,270,45,0.971306248861,0.971306248861,0.952747637382,0.991801785389,0.00819821461104,0.0491892876662,0.950810712334
2days_30sec_flow-based.tsv,-2.0,2,2,300,2,1,mean,mean,5484,5240,247,3,0.977218880991,0.977218880991,0.956901064387,0.999453253144,0.000546746856206,0.0450154911609,0.954984508839
2days_30sec_flow-based.tsv,-2.0,3,3,300,2,1,mean,mean,5483,5283,202,2,0.981403828624,0.981403828624,0.964467897977,0.999635369189,0.000364630811304,0.0368277119417,0.963172288058
2days_30sec_flow-based.tsv,-2.0,4,4,300,2,1,mean,mean,5483,5305,178,0,0.983768010213,0.983768010213,0.968556792086,1.0,0.0,0.0324639795732,0.967536020427
2days_30sec_flow-based.tsv,-2.0,5,5,300,2,1,mean,mean,5481,5312,169,0,0.984583105273,0.984583105273,0.970088495575,1.0,0.0,0.0308337894545,0.969166210546
2days_30sec_flow-based.tsv,-2.5,1,1,300,2,1,mean,mean,5437,5367,122,52,0.984150118419,0.984150118419,0.978053606764,0.990526507561,0.00947349243942,0.0222262707233,0.977773729277
2days_30sec_flow-based.tsv,-2.5,2,2,300,2,1,mean,mean,5474,5387,100,13,0.989702934208,0.989702934208,0.982059562253,0.997630763623,0.00236923637689,0.0182248952069,0.981775104793
2days_30sec_flow-based.tsv,-2.5,3,3,300,2,1,mean,mean,5481,5418,67,4,0.993527803099,0.993527803099,0.987923576063,0.999270738377,0.000729261622607,0.0122151321787,0.987784867821
2days_30sec_flow-based.tsv,-2.5,4,4,300,2,1,mean,mean,5483,5427,56,0,0.994893306584,0.994893306584,0.989889871818,1.0,0.0,0.010213386832,0.989786613168
2days_30sec_flow-based.tsv,-2.5,5,5,300,2,1,mean,mean,5481,5431,50,0,0.995438788542,0.995438788542,0.990960043392,1.0,0.0,0.00912242291553,0.990877577084
2days_30sec_flow-based.tsv,-3.0,1,1,300,2,1,mean,mean,5421,5405,84,68,0.986154126435,0.986154126435,0.984741144414,0.98761158681,0.01238841319,0.0153033339406,0.984696666059
2days_30sec_flow-based.tsv,-3.0,2,2,300,2,1,mean,mean,5451,5437,50,36,0.992163295061,0.992163295061,0.990910743501,0.993439037726,0.00656096227447,0.00911244760343,0.990887552397
2days_30sec_flow-based.tsv,-3.0,3,3,300,2,1,mean,mean,5478,5446,39,7,0.99580674567,0.99580674567,0.992930940729,0.99872379216,0.00127620783956,0.00711030082042,0.99288969918
2days_30sec_flow-based.tsv,-3.0,4,4,300,2,1,mean,mean,5480,5462,21,3,0.997811417107,0.997811417107,0.99618251227,0.999452854277,0.000547145723144,0.00383002006201,0.996169979938
2days_30sec_flow-based.tsv,-3.0,5,5,300,2,1,mean,mean,5481,5461,20,0,0.998175515417,0.998175515417,0.9963642974,1.0,0.0,0.00364896916621,0.996351030834
2days_30sec_flow-based.tsv,-3.5,1,1,300,2,1,mean,mean,5405,5427,62,84,0.986700674075,0.986700674075,0.988659228096,0.984696666059,0.0153033339406,0.0112953179085,0.988704682091
2days_30sec_flow-based.tsv,-3.5,2,2,300,2,1,mean,mean,5418,5454,33,69,0.990705303445,0.990705303445,0.993946064942,0.987424822307,0.0125751776927,0.00601421541826,0.993985784582
2days_30sec_flow-based.tsv,-3.5,3,3,300,2,1,mean,mean,5464,5468,17,21,0.996536007293,0.996536007293,0.996898376209,0.996171376481,0.00382862351869,0.00309936189608,0.996900638104
2days_30sec_flow-based.tsv,-3.5,4,4,300,2,1,mean,mean,5474,5470,13,9,0.997993799015,0.997993799015,0.997630763623,0.998358562831,0.00164143716943,0.00237096480029,0.9976290352
2days_30sec_flow-based.tsv,-3.5,5,5,300,2,1,mean,mean,5476,5469,12,5,0.998449188104,0.998449188104,0.997813411079,0.999087757708,0.000912242291553,0.00218938149973,0.9978106185
2days_30sec_flow-based.tsv,-0.5,1,1,5,25,1,mean,mean,5779,4887,897,5,0.922026279391,0.922026279391,0.865638106651,0.999135546335,0.000864453665284,0.155082987552,0.844917012448
2days_30sec_flow-based.tsv,-0.5,2,2,5,25,1,mean,mean,5781,4801,981,1,0.915081286752,0.915081286752,0.854924578527,0.999827049464,0.000172950536147,0.16966447596,0.83033552404
2days_30sec_flow-based.tsv,-0.5,3,3,5,25,1,mean,mean,5780,4731,1049,0,0.909256055363,0.909256055363,0.846390393908,1.0,0.0,0.181487889273,0.818512110727
2days_30sec_flow-based.tsv,-0.5,4,4,5,25,1,mean,mean,5778,4701,1077,0,0.906801661475,0.906801661475,0.842888402626,1.0,0.0,0.186396677051,0.813603322949
2days_30sec_flow-based.tsv,-0.5,5,5,5,25,1,mean,mean,5776,4708,1068,0,0.907548476454,0.907548476454,0.843950905903,1.0,0.0,0.184903047091,0.815096952909
2days_30sec_flow-based.tsv,-1.0,1,1,5,25,1,mean,mean,5770,5290,494,14,0.956085753804,0.956085753804,0.921136653895,0.997579529737,0.00242047026279,0.08540802213,0.91459197787
2days_30sec_flow-based.tsv,-1.0,2,2,5,25,1,mean,mean,5780,5277,505,2,0.956157039087,0.956157039087,0.919649960223,0.999654098928,0.000345901072293,0.0873400207541,0.912659979246
2days_30sec_flow-based.tsv,-1.0,3,3,5,25,1,mean,mean,5780,5280,500,0,0.956747404844,0.956747404844,0.920382165605,1.0,0.0,0.0865051903114,0.913494809689
2days_30sec_flow-based.tsv,-1.0,4,4,5,25,1,mean,mean,5778,5301,477,0,0.958722741433,0.958722741433,0.923741007194,1.0,0.0,0.082554517134,0.917445482866
2days_30sec_flow-based.tsv,-1.0,5,5,5,25,1,mean,mean,5776,5342,434,0,0.962430747922,0.962430747922,0.930112721417,1.0,0.0,0.0751385041551,0.924861495845
2days_30sec_flow-based.tsv,-1.5,1,1,5,25,1,mean,mean,5758,5542,242,26,0.97683264177,0.97683264177,0.959666666667,0.995504840941,0.00449515905947,0.0418395573997,0.9581604426
2days_30sec_flow-based.tsv,-1.5,2,2,5,25,1,mean,mean,5780,5543,239,2,0.979159460394,0.979159460394,0.960292407377,0.999654098928,0.000345901072293,0.0413351781391,0.958664821861
2days_30sec_flow-based.tsv,-1.5,3,3,5,25,1,mean,mean,5780,5579,201,0,0.982612456747,0.982612456747,0.966393579669,1.0,0.0,0.0347750865052,0.965224913495
2days_30sec_flow-based.tsv,-1.5,4,4,5,25,1,mean,mean,5778,5612,166,0,0.985635167878,0.985635167878,0.972072678331,1.0,0.0,0.0287296642437,0.971270335756
2days_30sec_flow-based.tsv,-1.5,5,5,5,25,1,mean,mean,5776,5647,129,0,0.988833102493,0.988833102493,0.978154106689,1.0,0.0,0.0223337950139,0.977666204986
2days_30sec_flow-based.tsv,-2.0,1,1,5,25,1,mean,mean,5747,5634,150,37,0.983834716459,0.983834716459,0.97456333729,0.993603042877,0.0063969571231,0.0259336099585,0.974066390041
2days_30sec_flow-based.tsv,-2.0,2,2,5,25,1,mean,mean,5780,5647,135,2,0.988152888274,0.988152888274,0.977176669484,0.999654098928,0.000345901072293,0.0233483223798,0.97665167762
2days_30sec_flow-based.tsv,-2.0,3,3,5,25,1,mean,mean,5780,5689,91,0,0.992128027682,0.992128027682,0.984500085164,1.0,0.0,0.0157439446367,0.984256055363
2days_30sec_flow-based.tsv,-2.0,4,4,5,25,1,mean,mean,5778,5730,48,0,0.995846313603,0.995846313603,0.991761071061,1.0,0.0,0.00830737279335,0.991692627207
2days_30sec_flow-based.tsv,-2.0,5,5,5,25,1,mean,mean,5776,5743,33,0,0.997143351801,0.997143351801,0.994319159924,1.0,0.0,0.00571329639889,0.994286703601
2days_30sec_flow-based.tsv,-2.5,1,1,5,25,1,mean,mean,5739,5683,101,45,0.987378976487,0.987378976487,0.982705479452,0.992219917012,0.00778008298755,0.0174619640387,0.982538035961
2days_30sec_flow-based.tsv,-2.5,2,2,5,25,1,mean,mean,5779,5705,77,3,0.993081978554,0.993081978554,0.986851092896,0.999481148392,0.00051885160844,0.0133171912833,0.986682808717
2days_30sec_flow-based.tsv,-2.5,3,3,5,25,1,mean,mean,5778,5752,28,2,0.997404844291,0.997404844291,0.995177402687,0.999653979239,0.000346020761246,0.00484429065744,0.995155709343
2days_30sec_flow-based.tsv,-2.5,4,4,5,25,1,mean,mean,5778,5764,14,0,0.998788508134,0.998788508134,0.997582872928,1.0,0.0,0.00242298373139,0.997577016269
2days_30sec_flow-based.tsv,-2.5,5,5,5,25,1,mean,mean,5776,5770,6,0,0.999480609418,0.999480609418,0.998962296783,1.0,0.0,0.00103878116343,0.998961218837
2days_30sec_flow-based.tsv,-3.0,1,1,5,25,1,mean,mean,5728,5708,76,56,0.988589211618,0.988589211618,0.986905582357,0.990318118949,0.00968188105118,0.0131396957123,0.986860304288
2days_30sec_flow-based.tsv,-3.0,2,2,5,25,1,mean,mean,5768,5739,43,14,0.99507090972,0.99507090972,0.992600240922,0.997578692494,0.00242130750605,0.00743687305431,0.992563126946
2days_30sec_flow-based.tsv,-3.0,3,3,5,25,1,mean,mean,5776,5769,11,4,0.998702422145,0.998702422145,0.998099187835,0.999307958478,0.000692041522491,0.00190311418685,0.998096885813
2days_30sec_flow-based.tsv,-3.0,4,4,5,25,1,mean,mean,5778,5772,6,0,0.9994807892,0.9994807892,0.998962655602,1.0,0.0,0.00103842159917,0.998961578401
2days_30sec_flow-based.tsv,-3.0,5,5,5,25,1,mean,mean,5776,5773,3,0,0.999740304709,0.999740304709,0.999480879045,1.0,0.0,0.000519390581717,0.999480609418
2days_30sec_flow-based.tsv,-3.5,1,1,5,25,1,mean,mean,5720,5725,59,64,0.989367219917,0.989367219917,0.989790621215,0.988934993084,0.0110650069156,0.0102005532503,0.98979944675
2days_30sec_flow-based.tsv,-3.5,2,2,5,25,1,mean,mean,5759,5761,21,23,0.996195088205,0.996195088205,0.996366782007,0.996022137669,0.00397786233137,0.00363196125908,0.996368038741
2days_30sec_flow-based.tsv,-3.5,3,3,5,25,1,mean,mean,5774,5775,5,6,0.999048442907,0.999048442907,0.999134798408,0.998961937716,0.00103806228374,0.000865051903114,0.999134948097
2days_30sec_flow-based.tsv,-3.5,4,4,5,25,1,mean,mean,5776,5775,3,2,0.999567324334,0.999567324334,0.999480879045,0.999653859467,0.000346140533056,0.000519210799585,0.9994807892
2days_30sec_flow-based.tsv,-3.5,5,5,5,25,1,mean,mean,5776,5776,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2days_30sec_flow-based.tsv,-0.5,1,1,10,25,1,mean,mean,5772,4708,1071,7,0.906731268386,0.906731268386,0.843489697501,0.998788717771,0.00121128222876,0.185326181,0.814673819
2days_30sec_flow-based.tsv,-0.5,2,2,10,25,1,mean,mean,5776,4689,1088,1,0.905746927471,0.905746927471,0.841491841492,0.999826899775,0.00017310022503,0.188333044833,0.811666955167
2days_30sec_flow-based.tsv,-0.5,3,3,10,25,1,mean,mean,5775,4669,1106,0,0.904242424242,0.904242424242,0.839267548321,1.0,0.0,0.191515151515,0.808484848485
2days_30sec_flow-based.tsv,-0.5,4,4,10,25,1,mean,mean,5773,4630,1143,0,0.901004676944,0.901004676944,0.834731058415,1.0,0.0,0.197990646111,0.802009353889
2days_30sec_flow-based.tsv,-0.5,5,5,10,25,1,mean,mean,5771,4612,1159,0,0.899584127534,0.899584127534,0.832756132756,1.0,0.0,0.200831744932,0.799168255068
2days_30sec_flow-based.tsv,-1.0,1,1,10,25,1,mean,mean,5762,5192,587,17,0.947741823845,0.947741823845,0.907544495196,0.997058314587,0.0029416854127,0.101574666897,0.898425333103
2days_30sec_flow-based.tsv,-1.0,2,2,10,25,1,mean,mean,5775,5197,580,2,0.949627834516,0.949627834516,0.908733280881,0.99965379955,0.000346200450061,0.100398130518,0.899601869482
2days_30sec_flow-based.tsv,-1.0,3,3,10,25,1,mean,mean,5775,5213,562,0,0.951341991342,0.951341991342,0.91131450213,1.0,0.0,0.097316017316,0.902683982684
2days_30sec_flow-based.tsv,-1.0,4,4,10,25,1,mean,mean,5773,5262,511,0,0.955742248398,0.955742248398,0.918682367919,1.0,0.0,0.0885155032046,0.911484496795
2days_30sec_flow-based.tsv,-1.0,5,5,10,25,1,mean,mean,5771,5296,475,0,0.958845953907,0.958845953907,0.92395132885,1.0,0.0,0.0823080921851,0.917691907815
2days_30sec_flow-based.tsv,-1.5,1,1,10,25,1,mean,mean,5751,5507,272,28,0.974043952241,0.974043952241,0.95483978084,0.995154871085,0.00484512891504,0.0470669666032,0.952933033397
2days_30sec_flow-based.tsv,-1.5,2,2,10,25,1,mean,mean,5775,5508,269,2,0.976544919508,0.976544919508,0.95549305096,0.99965379955,0.000346200450061,0.0465639605331,0.953436039467
2days_30sec_flow-based.tsv,-1.5,3,3,10,25,1,mean,mean,5775,5534,241,0,0.979134199134,0.979134199134,0.959940159574,1.0,0.0,0.0417316017316,0.958268398268
2days_30sec_flow-based.tsv,-1.5,4,4,10,25,1,mean,mean,5773,5579,194,0,0.983197644206,0.983197644206,0.967487849841,1.0,0.0,0.0336047115884,0.966395288412
2days_30sec_flow-based.tsv,-1.5,5,5,10,25,1,mean,mean,5771,5640,131,0,0.988650147288,0.988650147288,0.977804134192,1.0,0.0,0.0226997054237,0.977300294576
2days_30sec_flow-based.tsv,-2.0,1,1,10,25,1,mean,mean,5740,5617,162,39,0.982609448001,0.982609448001,0.972551677397,0.993251427583,0.00674857241737,0.0280325315799,0.97196746842
2days_30sec_flow-based.tsv,-2.0,2,2,10,25,1,mean,mean,5775,5618,159,2,0.986065431885,0.986065431885,0.973205257836,0.99965379955,0.000346200450061,0.0275229357798,0.97247706422
2days_30sec_flow-based.tsv,-2.0,3,3,10,25,1,mean,mean,5775,5670,105,0,0.990909090909,0.990909090909,0.982142857143,1.0,0.0,0.0181818181818,0.981818181818
2days_30sec_flow-based.tsv,-2.0,4,4,10,25,1,mean,mean,5773,5721,52,0,0.995496275766,0.995496275766,0.991072961373,1.0,0.0,0.009007448467,0.990992551533
2days_30sec_flow-based.tsv,-2.0,5,5,10,25,1,mean,mean,5771,5744,27,0,0.99766071738,0.99766071738,0.995343221801,1.0,0.0,0.00467856523999,0.99532143476
2days_30sec_flow-based.tsv,-2.5,1,1,10,25,1,mean,mean,5735,5657,122,44,0.985637653573,0.985637653573,0.979170223664,0.992386225991,0.00761377400934,0.0211109188441,0.978889081156
2days_30sec_flow-based.tsv,-2.5,2,2,10,25,1,mean,mean,5774,5689,88,3,0.992123939761,0.992123939761,0.984988058683,0.999480699325,0.000519300675091,0.0152328198027,0.984767180197
2days_30sec_flow-based.tsv,-2.5,3,3,10,25,1,mean,mean,5773,5740,35,2,0.996796536797,0.996796536797,0.993973829201,0.999653679654,0.00034632034632,0.00606060606061,0.993939393939
2days_30sec_flow-based.tsv,-2.5,4,4,10,25,1,mean,mean,5773,5759,14,0,0.99878745886,0.99878745886,0.997580784517,1.0,0.0,0.00242508227958,0.99757491772
2days_30sec_flow-based.tsv,-2.5,5,5,10,25,1,mean,mean,5771,5762,9,0,0.999220239127,0.999220239127,0.998442906574,1.0,0.0,0.00155952174666,0.998440478253
2days_30sec_flow-based.tsv,-3.0,1,1,10,25,1,mean,mean,5726,5691,88,53,0.987800657553,0.987800657553,0.984864121087,0.990828863125,0.00917113687489,0.0152275480187,0.984772451981
2days_30sec_flow-based.tsv,-3.0,2,2,10,25,1,mean,mean,5765,5726,51,12,0.994547342912,0.994547342912,0.991231086657,0.9979227973,0.00207720270036,0.00882811147654,0.991171888523
2days_30sec_flow-based.tsv,-3.0,3,3,10,25,1,mean,mean,5771,5762,13,4,0.998528138528,0.998528138528,0.99775242047,0.999307359307,0.000692640692641,0.00225108225108,0.997748917749
2days_30sec_flow-based.tsv,-3.0,4,4,10,25,1,mean,mean,5773,5767,6,0,0.999480339512,0.999480339512,0.99896175809,1.0,0.0,0.00103932097696,0.998960679023
2days_30sec_flow-based.tsv,-3.0,5,5,10,25,1,mean,mean,5771,5771,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2days_30sec_flow-based.tsv,-3.5,1,1,10,25,1,mean,mean,5715,5709,70,64,0.988406298668,0.988406298668,0.987899740709,0.988925419623,0.0110745803772,0.0121128222876,0.987887177712
2days_30sec_flow-based.tsv,-3.5,2,2,10,25,1,mean,mean,5755,5757,20,22,0.996364895274,0.996364895274,0.996536796537,0.996191795049,0.00380820495067,0.00346200450061,0.996537995499
2days_30sec_flow-based.tsv,-3.5,3,3,10,25,1,mean,mean,5769,5769,6,6,0.998961038961,0.998961038961,0.998961038961,0.998961038961,0.00103896103896,0.00103896103896,0.998961038961
2days_30sec_flow-based.tsv,-3.5,4,4,10,25,1,mean,mean,5771,5771,2,2,0.999653559674,0.999653559674,0.999653559674,0.999653559674,0.000346440325654,0.000346440325654,0.999653559674
2days_30sec_flow-based.tsv,-3.5,5,5,10,25,1,mean,mean,5771,5771,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2days_30sec_flow-based.tsv,-0.5,1,1,60,25,1,mean,mean,5723,4472,1257,6,0.889771338803,0.889771338803,0.819914040115,0.998952696806,0.00104730319427,0.219410019201,0.780589980799
2days_30sec_flow-based.tsv,-0.5,2,2,60,25,1,mean,mean,5726,4440,1287,1,0.887550200803,0.887550200803,0.816483673178,0.999825388511,0.000174611489436,0.224724986904,0.775275013096
2days_30sec_flow-based.tsv,-0.5,3,3,60,25,1,mean,mean,5725,4421,1304,0,0.886113537118,0.886113537118,0.814482856736,1.0,0.0,0.227772925764,0.772227074236
2days_30sec_flow-based.tsv,-0.5,4,4,60,25,1,mean,mean,5723,4451,1272,0,0.888869474052,0.888869474052,0.81815582559,1.0,0.0,0.222261051896,0.777738948104
2days_30sec_flow-based.tsv,-0.5,5,5,60,25,1,mean,mean,5721,4426,1295,0,0.886820485929,0.886820485929,0.815421892816,1.0,0.0,0.226359028142,0.773640971858
2days_30sec_flow-based.tsv,-1.0,1,1,60,25,1,mean,mean,5710,5010,719,19,0.935590853552,0.935590853552,0.888163011355,0.996683539885,0.0033164601152,0.125501832781,0.874498167219
2days_30sec_flow-based.tsv,-1.0,2,2,60,25,1,mean,mean,5725,5034,693,2,0.939322507421,0.939322507421,0.892022436896,0.999650777021,0.000349222978872,0.121005762179,0.878994237821
2days_30sec_flow-based.tsv,-1.0,3,3,60,25,1,mean,mean,5725,5054,671,0,0.941397379913,0.941397379913,0.895090681676,1.0,0.0,0.117205240175,0.882794759825
2days_30sec_flow-based.tsv,-1.0,4,4,60,25,1,mean,mean,5723,5078,645,0,0.943648436135,0.943648436135,0.898712311558,1.0,0.0,0.11270312773,0.88729687227
2days_30sec_flow-based.tsv,-1.0,5,5,60,25,1,mean,mean,5721,5106,615,0,0.94625065548,0.94625065548,0.902935606061,1.0,0.0,0.10749868904,0.89250131096
2days_30sec_flow-based.tsv,-1.5,1,1,60,25,1,mean,mean,5703,5374,355,26,0.966748123582,0.966748123582,0.941399801915,0.995461686158,0.00453831384186,0.0619654389946,0.938034561005
2days_30sec_flow-based.tsv,-1.5,2,2,60,25,1,mean,mean,5725,5387,340,2,0.970141435306,0.970141435306,0.943940643034,0.999650777021,0.000349222978872,0.0593679064082,0.940632093592
2days_30sec_flow-based.tsv,-1.5,3,3,60,25,1,mean,mean,5725,5416,309,0,0.973013100437,0.973013100437,0.948790188929,1.0,0.0,0.0539737991266,0.946026200873
2days_30sec_flow-based.tsv,-1.5,4,4,60,25,1,mean,mean,5723,5452,271,0,0.9763236065,0.9763236065,0.954788121455,1.0,0.0,0.0473527869998,0.952647213
