filename,T,r,c,g,a,t,avg,avg_ref,tp,tn,fp,fn,bacc,acc,precision,tp_rate/recall,fn_rate/missrate,fp_rate/fall-out,tn_rate/specificity,mcc
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,60,1,1,mean,mean,17,16017,0,16000,0.500530686146,0.500530686146,1.0,0.00106137229194,0.998938627708,0.0,1.0,0.023042741227786937,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,300,1,1,mean,mean,15092,14312,1465,685,0.931862838309,0.931862838309,0.911517787039,0.956582366736,0.0434176332636,0.0928566901185,0.907143309881,0.8647831835327934,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,300,1,1,mean,mean,12609,15598,179,3168,0.893927869684,0.893927869684,0.986002502346,0.799201369082,0.200798630918,0.0113456297141,0.988654370286,0.802387138693697,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,300,1,1,mean,mean,6012,15758,19,9765,0.689928376751,0.689928376751,0.996849610347,0.38106103822,0.61893896178,0.00120428471826,0.998795715282,0.48304073134822473,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,300,1,1,mean,mean,1379,15777,0,14398,0.543702858592,0.543702858592,1.0,0.0874057171832,0.912594282817,0.0,1.0,0.2137757770423053,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,300,1,1,mean,mean,200,15777,0,15577,0.506338340622,0.506338340622,1.0,0.0126766812449,0.987323318755,0.0,1.0,0.07986721134870678,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,300,1,1,mean,mean,22,15777,0,15755,0.500697217468,0.500697217468,1.0,0.00139443493693,0.998605565063,0.0,1.0,0.026414085633000375,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,5,15,1,mean,mean,15655,14999,1081,425,0.953171641791,0.953171641791,0.935408699809,0.973569651741,0.0264303482587,0.0672263681592,0.932773631841,0.9070984468048211,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,5,15,1,mean,mean,15289,15675,405,791,0.962810945274,0.962810945274,0.974193959475,0.950808457711,0.0491915422886,0.0251865671642,0.974813432836,0.9258886954982819,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,5,15,1,mean,mean,14118,15928,152,1962,0.934266169154,0.934266169154,0.989348283111,0.877985074627,0.122014925373,0.00945273631841,0.990547263682,0.8740874421707194,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,5,15,1,mean,mean,5535,15983,97,10545,0.669092039801,0.669092039801,0.982776988636,0.34421641791,0.65578358209,0.00603233830846,0.993967661692,0.4448930544872352,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,5,15,1,mean,mean,1062,15999,81,15018,0.530503731343,0.530503731343,0.929133858268,0.0660447761194,0.933955223881,0.00503731343284,0.994962686567,0.16475780490969774,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,5,15,1,mean,mean,400,16025,55,15680,0.51072761194,0.51072761194,0.879120879121,0.0248756218905,0.975124378109,0.00342039800995,0.99657960199,0.09083422559679782,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,10,15,1,mean,mean,15630,14863,1212,445,0.948460342146,0.948460342146,0.928037050232,0.97231726283,0.0276827371695,0.0753965785381,0.924603421462,0.8979434004636383,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,10,15,1,mean,mean,15255,15680,395,820,0.962208398134,0.962208398134,0.974760383387,0.94898911353,0.0510108864697,0.0245723172628,0.975427682737,0.9247400484607684,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,10,15,1,mean,mean,13865,15926,149,2210,0.926625194401,0.926625194401,0.989367775082,0.862519440124,0.137480559876,0.00926905132193,0.990730948678,0.8603509969800591,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,10,15,1,mean,mean,5748,15979,96,10327,0.675800933126,0.675800933126,0.983572895277,0.357573872473,0.642426127527,0.00597200622084,0.994027993779,0.455847567502449,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,10,15,1,mean,mean,1208,16003,72,14867,0.53533437014,0.53533437014,0.94375,0.0751477449456,0.924852255054,0.00447900466563,0.995520995334,0.1807195064360203,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,10,15,1,mean,mean,410,16022,53,15665,0.511104199067,0.511104199067,0.885529157667,0.0255054432348,0.974494556765,0.00329704510109,0.996702954899,0.09320455959243536,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,60,15,1,mean,mean,15594,14624,1401,431,0.942839313573,0.942839313573,0.917563989409,0.973104524181,0.026895475819,0.0874258970359,0.912574102964,0.8873056325247002,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,60,15,1,mean,mean,15132,15589,436,893,0.958533541342,0.958533541342,0.971993833505,0.944274570983,0.0557254290172,0.0272074882995,0.9727925117,0.917440223220093,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,60,15,1,mean,mean,13412,15866,159,2613,0.913510140406,0.913510140406,0.988283840542,0.836942277691,0.163057722309,0.00992199687988,0.99007800312,0.836891274688936,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,60,15,1,mean,mean,5936,15926,99,10089,0.682121684867,0.682121684867,0.983595691798,0.370421216849,0.629578783151,0.00617784711388,0.993822152886,0.4658425355875513,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,60,15,1,mean,mean,1416,15945,80,14609,0.541684867395,0.541684867395,0.946524064171,0.0883619344774,0.911638065523,0.00499219968799,0.995007800312,0.19760895623226402,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,60,15,1,mean,mean,477,15964,61,15548,0.512979719189,0.512979719189,0.886617100372,0.0297659906396,0.97023400936,0.00380655226209,0.996193447738,0.10103322335269835,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,300,15,1,mean,mean,15342,13986,1799,443,0.92898321191,0.92898321191,0.895046963421,0.971935381691,0.0280646183085,0.113968957871,0.886031042129,0.8611497588380734,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,300,15,1,mean,mean,14667,15311,474,1118,0.949572378841,0.949572378841,0.968694273826,0.929173265759,0.0708267342414,0.0300285080773,0.969971491923,0.8998940042419694,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,300,15,1,mean,mean,12385,15618,167,3400,0.887012987013,0.887012987013,0.986695347355,0.784605638264,0.215394361736,0.0105796642382,0.989420335762,0.7907901187304608,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,300,15,1,mean,mean,6506,15687,98,9279,0.702977510295,0.702977510295,0.985160508783,0.41216344631,0.58783655369,0.00620842572062,0.993791574279,0.49905049155063314,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,300,15,1,mean,mean,1908,15705,80,13877,0.557903072537,0.557903072537,0.959758551308,0.120874247704,0.879125752296,0.00506810262908,0.994931897371,0.2383714482036178,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,300,15,1,mean,mean,537,15731,54,15248,0.515299334812,0.515299334812,0.908629441624,0.0340196388977,0.965980361102,0.00342096927463,0.996579030725,0.11288069975736287,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,5,15,1,mean,mean,15883,15049,1029,195,0.961935564125,0.961935564125,0.939155629139,0.987871625824,0.0121283741759,0.0640004975743,0.935999502426,0.92511658014437,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,5,15,1,mean,mean,15425,15820,258,653,0.971669361861,0.971669361861,0.983549065867,0.959385495708,0.0406145042916,0.0160467719866,0.983953228013,0.9436235397726211,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,5,15,1,mean,mean,13868,15944,134,2210,0.927105361363,0.927105361363,0.99042993858,0.862545092673,0.137454907327,0.00833436994651,0.991665630053,0.8614217654676647,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,5,15,1,mean,mean,5544,16018,60,10534,0.67054359995,0.67054359995,0.989293361884,0.344819007339,0.655180992661,0.00373180743874,0.996268192561,0.44957252607863063,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,5,15,1,mean,mean,1007,16064,14,15071,0.530880706556,0.530880706556,0.986287952987,0.0626321681801,0.93736783182,0.000870755069038,0.999129244931,0.17612132432243752,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,5,15,1,mean,mean,306,16074,4,15772,0.509391715387,0.509391715387,0.987096774194,0.0190322179376,0.980967782062,0.000248787162582,0.999751212837,0.0961166555186635,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,10,15,1,mean,mean,15875,14946,1127,198,0.958781808001,0.958781808001,0.933713680743,0.987681204504,0.0123187954956,0.0701175885025,0.929882411498,0.9191001194268296,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,10,15,1,mean,mean,15367,15823,250,706,0.970260685622,0.970260685622,0.983991803804,0.95607540596,0.0439245940397,0.0155540347166,0.984445965283,0.9409001073713038,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,10,15,1,mean,mean,13674,15957,116,2399,0.921763205375,0.921763205375,0.991588107324,0.850743482859,0.149256517141,0.0072170721085,0.992782927891,0.8521665285901707,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,10,15,1,mean,mean,5732,16018,55,10341,0.676600510172,0.676600510172,0.990495939174,0.356622907982,0.643377092018,0.00342188763765,0.996578112362,0.45965044826987905,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,10,15,1,mean,mean,1148,16063,10,14925,0.535400983015,0.535400983015,0.991364421416,0.0714241274187,0.928575872581,0.000622161388664,0.999377838611,0.18997270590808488,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,10,15,1,mean,mean,308,16070,3,15765,0.509487961177,0.509487961177,0.990353697749,0.0191625707709,0.980837429229,0.000186648416599,0.999813351583,0.0969320098420785,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,60,15,1,mean,mean,15797,14697,1326,226,0.951569618673,0.951569618673,0.922560299013,0.985895275541,0.0141047244586,0.0827560381951,0.917243961805,0.9052750387593663,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,60,15,1,mean,mean,15261,15714,309,762,0.966579292267,0.966579292267,0.980154142582,0.952443362666,0.0475566373338,0.0192847781314,0.980715221869,0.9335317441547175,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,60,15,1,mean,mean,13283,15886,137,2740,0.910222804718,0.910222804718,0.989791356185,0.828995818511,0.171004181489,0.00855020907446,0.991449790926,0.8314910342906924,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,60,15,1,mean,mean,5860,15966,57,10163,0.681083442551,0.681083442551,0.990366739902,0.36572427136,0.63427572864,0.00355738625726,0.996442613743,0.46670278391170955,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,60,15,1,mean,mean,1332,16008,15,14691,0.541097172814,0.541097172814,0.988864142539,0.0831304999064,0.916869500094,0.000936154278225,0.999063845722,0.20480467348230497,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,60,15,1,mean,mean,354,16015,8,15669,0.510796979342,0.510796979342,0.977900552486,0.0220932409661,0.977906759034,0.00049928228172,0.999500717718,0.10216492281166421,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,300,15,1,mean,mean,15519,14020,1763,264,0.935785338656,0.935785338656,0.897986344173,0.983273141988,0.0167268580118,0.111702464677,0.888297535323,0.875528415908487,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,300,15,1,mean,mean,14783,15449,334,1000,0.957739339796,0.957739339796,0.977905669114,0.936640689349,0.0633593106507,0.0211620097573,0.978837990243,0.9162948259380358,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,300,15,1,mean,mean,12329,15651,132,3454,0.886396756003,0.886396756003,0.989406949683,0.781156941012,0.218843058988,0.00836342900589,0.991636570994,0.790502148790545,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,300,15,1,mean,mean,6500,15727,56,9283,0.704143698917,0.704143698917,0.991458206223,0.41183551923,0.58816448077,0.00354812139644,0.996451878604,0.5032447042734652,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,300,15,1,mean,mean,1873,15768,15,13910,0.558860799595,0.558860799595,0.992055084746,0.118671988849,0.881328011151,0.00095038965976,0.99904961034,0.24821464359896767,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,300,15,1,mean,mean,441,15780,3,15342,0.513875689033,0.513875689033,0.993243243243,0.027941455997,0.972058544003,0.000190077931952,0.999809922068,0.11782810043398946,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,5,15,1,mean,mean,15959,15208,868,117,0.969364269719,0.969364269719,0.948416235811,0.992722070167,0.00727792983329,0.053993530729,0.946006469271,0.9397545349305381,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,5,15,1,mean,mean,15610,15847,229,466,0.97838392635,0.97838392635,0.985542016541,0.971012689724,0.0289873102762,0.0142448370241,0.985755162976,0.9568718418609355,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,5,15,1,mean,mean,13860,16016,60,2216,0.929211246579,0.929211246579,0.995689655172,0.862154764867,0.137845235133,0.00373227170938,0.996267728291,0.8662481351531746,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,5,15,1,mean,mean,5548,16064,12,10528,0.672182134859,0.672182134859,0.997841726619,0.345110724061,0.654889275939,0.000746454341876,0.999253545658,0.45528483488750887,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,5,15,1,mean,mean,904,16072,4,15172,0.52799203782,0.52799203782,0.995594713656,0.0562328937547,0.943767106245,0.000248818113959,0.999751181886,0.1689725937547165,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,5,15,1,mean,mean,249,16074,2,15827,0.507682259268,0.507682259268,0.99203187251,0.0154889275939,0.984511072406,0.000124409056979,0.999875590943,0.08728868360470961,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,10,15,1,mean,mean,15971,15102,969,100,0.966741335324,0.966741335324,0.94279811098,0.993777611847,0.00622238815257,0.0602949411984,0.939705058802,0.9348503479834123,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,10,15,1,mean,mean,15582,15863,208,489,0.978314977288,0.978314977288,0.986827105763,0.969572521934,0.0304274780661,0.0129425673574,0.987057432643,0.9567762195752633,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,10,15,1,mean,mean,13653,16030,41,2418,0.923495737664,0.923495737664,0.997005988024,0.849542654471,0.150457345529,0.00255117914255,0.997448820857,0.8564107965251357,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,10,15,1,mean,mean,5681,16059,12,10390,0.676373592185,0.676373592185,0.997892148252,0.353493870948,0.646506129052,0.000746686578309,0.999253313422,0.4619885762926359,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,10,15,1,mean,mean,1005,16069,2,15066,0.531205276585,0.531205276585,0.998013902681,0.0625350009334,0.937464999067,0.000124447763051,0.999875552237,0.1791272929549628,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,10,15,1,mean,mean,238,16070,1,15833,0.507373529961,0.507373529961,0.995815899582,0.0148092838031,0.985190716197,6.22238815258e-05,0.999937776118,0.08582891720149374,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,60,15,1,mean,mean,15888,14877,1144,133,0.960146058298,0.960146058298,0.932832315641,0.991698395855,0.00830160414456,0.0714062792585,0.928593720742,0.9221300011833217,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,60,15,1,mean,mean,15429,15737,284,592,0.972660882592,0.972660882592,0.981925793929,0.963048498845,0.0369515011547,0.0177267336621,0.982273266338,0.9454965051536194,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,60,15,1,mean,mean,13294,15961,60,2727,0.913020410711,0.913020410711,0.995506964205,0.829785905998,0.170214094002,0.00374508457649,0.996254915424,0.837729929353746,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,60,15,1,mean,mean,5870,16000,21,10151,0.682541664066,0.682541664066,0.996435240197,0.366394107734,0.633605892266,0.00131077960177,0.998689220398,0.47124088143006015,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,60,15,1,mean,mean,1239,16016,5,14782,0.538511953062,0.538511953062,0.995980707395,0.0773359965046,0.922664003495,0.000312090381374,0.999687909619,0.19936261069702702,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,60,15,1,mean,mean,298,16019,2,15723,0.509237875289,0.509237875289,0.993333333333,0.0186005867299,0.98139941327,0.00012483615255,0.999875163847,0.09592105351673576,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,300,15,1,mean,mean,15603,14133,1648,178,0.942145618148,0.942145618148,0.904469306127,0.988720613396,0.0112793866041,0.104429377099,0.895570622901,0.8881528471952939,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,300,15,1,mean,mean,14918,15484,297,863,0.963246942526,0.963246942526,0.980479789681,0.945313985172,0.054686014828,0.0188201001204,0.98117989988,0.9270903646955966,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,300,15,1,mean,mean,12417,15704,77,3364,0.890976490717,0.890976490717,0.99383704178,0.78683226665,0.21316773335,0.0048792852164,0.995120714784,0.79948779330991,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,300,15,1,mean,mean,6448,15764,17,9333,0.70375768329,0.70375768329,0.997370456303,0.408592611368,0.591407388632,0.00107724478804,0.998922755212,0.5048743878890822,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,300,15,1,mean,mean,1747,15777,4,14034,0.555224637222,0.555224637222,0.997715591091,0.110702743806,0.889297256194,0.000253469361891,0.999746530638,0.24124928884198224,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,300,15,1,mean,mean,353,15777,4,15428,0.511057600912,0.511057600912,0.988795518207,0.0223686711869,0.977631328813,0.000253469361891,0.999746530638,0.10456328661238712,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,5,15,1,mean,mean,16021,15303,771,53,0.974368545477,0.974368545477,0.954085278704,0.996702749782,0.00329725021774,0.0479656588279,0.952034341172,0.9496850014666479,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,5,15,1,mean,mean,15700,15916,158,374,0.983451536643,0.983451536643,0.9900365746,0.976732611671,0.023267388329,0.00982953838497,0.990170461615,0.9669903847643512,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,5,15,1,mean,mean,13941,16049,25,2133,0.932872962548,0.932872962548,0.998209938422,0.867301231803,0.132698768197,0.00155530670648,0.998444693294,0.8732881649355437,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,5,15,1,mean,mean,5507,16069,5,10567,0.671145949981,0.671145949981,0.999092888244,0.342602961304,0.657397038696,0.000311061341297,0.999688938659,0.4540790639300183,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,5,15,1,mean,mean,812,16074,0,15262,0.525258180913,0.525258180913,1.0,0.0505163618266,0.949483638173,0.0,1.0,0.1609741851411224,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,5,15,1,mean,mean,154,16074,0,15920,0.504790344656,0.504790344656,1.0,0.00958068931193,0.990419310688,0.0,1.0,0.0693786891845845,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,10,15,1,mean,mean,16019,15194,875,50,0.971217872923,0.971217872923,0.948206463833,0.996888418694,0.00311158130562,0.0544526728483,0.945547327152,0.9436802935824684,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,10,15,1,mean,mean,15662,15919,150,407,0.982668492128,0.982668492128,0.990513534025,0.974671728172,0.0253282718277,0.00933474391686,0.990665256083,0.9654604711364583,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,10,15,1,mean,mean,13766,16050,19,2303,0.927749082084,0.927749082084,0.998621690243,0.856680565063,0.143319434937,0.00118240089614,0.998817599104,0.864273138005226,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,10,15,1,mean,mean,5628,16067,2,10441,0.675057564254,0.675057564254,0.999644760213,0.350239591761,0.649760408239,0.000124463252225,0.999875536748,0.4605290700562987,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,10,15,1,mean,mean,929,16069,0,15140,0.528906590329,0.528906590329,1.0,0.0578131806584,0.942186819342,0.0,1.0,0.1725313141877162,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,10,15,1,mean,mean,146,16069,0,15923,0.504542908706,0.504542908706,1.0,0.00908581741241,0.990914182588,0.0,1.0,0.06755472529903114,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,60,15,1,mean,mean,15927,14958,1061,92,0.96401148636,0.96401148636,0.937544148811,0.994256820026,0.00574317997378,0.0662338473063,0.933766152694,0.9297255206157075,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,60,15,1,mean,mean,15513,15813,206,506,0.977776390536,0.977776390536,0.986894840639,0.968412510144,0.0315874898558,0.0128597290717,0.987140270928,0.9557203952112587,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,60,15,1,mean,mean,13361,15982,37,2658,0.915881141145,0.915881141145,0.99723839379,0.834072039453,0.165927960547,0.00230975716337,0.997690242837,0.8431244491695774,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,60,15,1,mean,mean,5831,16012,7,10188,0.681784131344,0.681784131344,0.998800959233,0.364005243773,0.635994756227,0.000436981084962,0.999563018915,0.4709108265993188,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,60,15,1,mean,mean,1143,16019,0,14876,0.535676384294,0.535676384294,1.0,0.0713527685873,0.928647231413,0.0,1.0,0.19234416475380944,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,60,15,1,mean,mean,218,16019,0,15801,0.506804419752,0.506804419752,1.0,0.0136088395031,0.986391160497,0.0,1.0,0.08277099180023895,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,300,15,1,mean,mean,15644,14213,1566,135,0.946099245833,0.946099245833,0.909006391633,0.991444324735,0.00855567526459,0.0992458330693,0.900754166931,0.8958903150309381,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,300,15,1,mean,mean,15001,15551,228,778,0.968122187718,0.968122187718,0.985028563924,0.950693960327,0.049306039673,0.0144495848913,0.985550415109,0.9368136497843468,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,300,15,1,mean,mean,12459,15740,39,3320,0.893561062171,0.893561062171,0.99687950072,0.789593763863,0.210406236137,0.00247163952088,0.997528360479,0.8047109065503422,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,300,15,1,mean,mean,6378,15773,6,9401,0.701913936244,0.701913936244,0.999060150376,0.404208124723,0.595791875277,0.000380252233982,0.999619747766,0.5026355641847986,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,300,15,1,mean,mean,1691,15779,0,14088,0.553583877305,0.553583877305,1.0,0.107167754611,0.892832245389,0.0,1.0,0.23794468196993068,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,300,15,1,mean,mean,282,15779,0,15497,0.508935927499,0.508935927499,1.0,0.0178718549971,0.982128145003,0.0,1.0,0.09495524352786686,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,5,15,1,mean,mean,16034,15365,707,38,0.976823046292,0.976823046292,0.957768353145,0.997635639622,0.0023643603783,0.0439895470383,0.956010452962,0.9544733381283207,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,5,15,1,mean,mean,15802,15969,103,270,0.988395968143,0.988395968143,0.993524049041,0.983200597312,0.0167994026879,0.00640866102539,0.993591338975,0.9768446714547083,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,5,15,1,mean,mean,14005,16062,10,2067,0.935384519662,0.935384519662,0.999286478773,0.871391239423,0.128608760577,0.000622200099552,0.9993777999,0.8779897125187253,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,5,15,1,mean,mean,5462,16071,1,10610,0.669891737183,0.669891737183,0.999816950394,0.339845694375,0.660154305625,6.22200099551e-05,0.99993777999,0.4523301378251167,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,5,15,1,mean,mean,762,16072,0,15310,0.523705823793,0.523705823793,1.0,0.0474116475859,0.952588352414,0.0,1.0,0.15582501473653287,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,5,15,1,mean,mean,113,16072,0,15959,0.503515430562,0.503515430562,1.0,0.00703086112494,0.992969138875,0.0,1.0,0.05939555886049508,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,10,15,1,mean,mean,16033,15291,776,34,0.974793054086,0.974793054086,0.953834255458,0.997883861331,0.00211613866932,0.0482977531586,0.951702246841,0.9506003416423999,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,10,15,1,mean,mean,15770,15976,91,297,0.98792556171,0.98792556171,0.994262656831,0.98151490633,0.0184850936703,0.00566378290907,0.994336217091,0.9759313414469407,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,10,15,1,mean,mean,13881,16060,7,2186,0.931754527914,0.931754527914,0.999495967742,0.863944731437,0.136055268563,0.00043567560839,0.999564324392,0.8715614264124142,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,10,15,1,mean,mean,5532,16067,0,10535,0.672154104687,0.672154104687,1.0,0.344308209373,0.655691790627,0.0,1.0,0.45602005345290647,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,10,15,1,mean,mean,835,16067,0,15232,0.525984938072,0.525984938072,1.0,0.0519698761436,0.948030123856,0.0,1.0,0.1633345298201996,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,10,15,1,mean,mean,110,16067,0,15957,0.503423165494,0.503423165494,1.0,0.00684633098898,0.993153669011,0.0,1.0,0.058608223033501376,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,60,15,1,mean,mean,15952,15034,983,65,0.967284759943,0.967284759943,0.941954532034,0.995941811825,0.00405818817506,0.0613722919398,0.93862770806,0.9361082987238286,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,60,15,1,mean,mean,15605,15877,140,412,0.982768308672,0.982768308672,0.991108288346,0.974277330337,0.0257226696635,0.00874071299245,0.991259287008,0.9656758714970612,
